transaction_id,user_id,receiver_id,receiver_type,amount,timestamp,date,hour_of_day,day_of_week,is_weekend,is_night_transaction,time_since_last_txn_min,transaction_type,payment_app,device_type,status,user_city_tier,user_kyc_status,user_avg_monthly_txn,user_avg_txn_value,user_loyalty_score,new_device_flag,ip_location_mismatch,failed_attempts_last_24h,transaction_velocity,amount_deviation_score,is_fraud,recurring_payment_flag,balance_after_transaction,transaction_frequency_score
TXN0012007,USR00943,MRC0290,Merchant,310.02,2024-01-15 09:57,2024-01-15,9,Monday,0,0,-33149.43,P2M,PhonePe,Android,Success,Tier 3,Verified,20,255.03,0.677,0,0,3,0,0.2156,0,0,52263.29,0.4
TXN0015019,USR00771,USR00162,User,475.3,2024-01-15 10:09,2024-01-15,10,Monday,0,0,-88573.73,P2P,PhonePe,Android,Success,Tier 2,Verified,30,553.56,0.719,0,0,0,0,0.1414,0,0,44753.64,0.6
TXN0004299,USR00216,USR01777,User,451.74,2024-01-15 10:31,2024-01-15,10,Monday,0,0,-361502.98,P2P,PhonePe,iOS,Success,Tier 1,Verified,61,925.44,0.769,0,0,0,1,0.5119,0,0,20076.81,1
TXN0001736,USR00187,MRC0312,Merchant,112.76,2024-01-15 10:44,2024-01-15,10,Monday,0,0,,Subscription,Paytm,iOS,Success,Tier 3,Verified,18,406.71,0.311,0,0,2,0,,0,1,42405.66,0.36
TXN0007572,USR01321,USR01216,User,606.59,2024-01-15 11:11,2024-01-15,11,Monday,0,0,-153238.05,P2P,Paytm,iOS,Success,Tier 3,Not Verified,11,554.12,0.974,0,0,0,,0.0947,0,0,32997.24,0.22
TXN0001345,USR00996,USR01350,User,426.08,2024-01-15 11:23,2024-01-15,11,Monday,0,0,17660.47,P2P,Paytm,iOS,Failed,Tier 3,Verified,24,341.5,0.677,0,0,0,0,0.2477,0,0,67323.16,0.48
TXN0014768,USR01991,USR00306,User,874.95,2024-01-15 11:40,2024-01-15,11,Monday,0,0,-369840.95,P2P,PhonePe,iOS,Success,Tier 1,Verified,66,461.43,0.405,0,0,0,4,0.8962,0,0,56566.46,1
TXN0009917,USR00237,MRC0073,Merchant,1186,2024-01-15 11:59,2024-01-15,11,Monday,0,0,-141564.05,P2M,GPay,Android,Success,Tier 2,Verified,22,1133.56,0.686,0,0,0,0,0.0463,0,0,46927.46,0.44
TXN0016655,USR00378,MRC0303,Merchant,191.05,2024-01-15 12:20,2024-01-15,12,Monday,0,0,-445947.2,P2M,PhonePe,iOS,Success,Tier 2,Verified,30,293.38,0.387,0,0,0,0,0.3488,0,0,56923.87,0.6
TXN0009103,USR00013,MRC0256,Merchant,2092,2024-01-15 12:30,2024-01-15,12,Monday,0,0,-394246.3,Bill Payment,Paytm,Android,Success,Tier 1,Verified,25,1588.8,0.32,0,0,0,0,0.3167,0,1,42620.84,0.5
TXN0005924,USR00419,MRC0363,Merchant,117.12,2024-01-15 12:52,2024-01-15,12,Monday,0,0,-468559.03,P2M,GPay,Android,Success,Tier 2,Not Verified,25,179.42,0.712,1,0,0,4,0.3472,1,0,36191.35,0.5
TXN0006451,USR01027,MRC0147,Merchant,1784.08,2024-01-15 13:19,2024-01-15,13,Monday,0,0,6624.02,Subscription,BHIM,iOS,Success,Tier 1,Not Verified,54,789.85,0.299,0,0,0,0,1.2588,0,1,54964.91,1
TXN0010873,USR01344,MRC0383,Merchant,622.79,2024-01-15 13:25,2024-01-15,13,Monday,0,0,-72946.95,EMI,PhonePe,iOS,Failed,Tier 1,Verified,61,837.7,0.245,0,0,0,0,0.2565,0,1,74307.2,1
TXN0009125,USR01206,MRC0377,Merchant,581.45,2024-01-15 13:26,2024-01-15,13,Monday,0,0,-153189.8,Bill Payment,GPay,Android,Success,Tier 2,Verified,22,772.87,0.162,0,0,0,0,0.2477,0,1,17170.01,0.44
TXN0002501,USR01967,MRC0240,Merchant,542.09,2024-01-15 13:42,2024-01-15,13,Monday,0,0,-475222.22,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,53,493.87,0.169,0,0,0,,0.0976,0,1,661.31,1
TXN0018774,USR01910,MRC0319,Merchant,231.85,2024-01-15 14:13,2024-01-15,14,Monday,0,0,-102784.25,Bill Payment,Paytm,Web,Success,Tier 1,Not Verified,52,202.78,0.727,0,0,0,0,0.1434,0,1,67237.36,1
TXN0007752,USR01552,USR01700,User,1172.28,2024-01-15 14:34,2024-01-15,14,Monday,0,0,-497421.1,P2P,PhonePe,Android,Success,Tier 3,Verified,13,848.01,0.734,0,0,0,1,0.3824,0,0,56409.52,0.26
TXN0014556,USR01018,USR01100,User,1195.58,2024-01-15 14:44,2024-01-15,14,Monday,0,0,-444268.15,P2P,PhonePe,iOS,Success,Tier 3,Verified,23,643.98,0.514,0,0,0,4,0.8565,0,0,75621.54,0.46
TXN0008766,USR00924,MRC0114,Merchant,1050.74,2024-01-15 15:12,2024-01-15,15,Monday,0,0,-242863.35,P2M,BHIM,Android,Success,Tier 2,Verified,26,959.87,0.3,1,0,0,4,0.0947,1,0,41863.82,0.52
TXN0004166,USR00549,MRC0108,Merchant,534.59,2024-01-15 15:14,2024-01-15,15,Monday,0,0,-86630.03,P2M,PhonePe,Android,Success,Tier 2,Verified,12,795.57,0.363,0,1,0,0,0.328,0,0,8165.6,0.24
TXN0007450,USR01795,USR01821,User,2338.42,2024-01-15 15:27,2024-01-15,15,Monday,0,0,-83055.73,P2P,Paytm,Android,Success,Tier 1,Not Verified,32,1114.38,0.2,0,0,0,0,1.0984,0,0,57748.18,0.64
TXN0004284,USR01360,MRC0254,Merchant,1499.73,2024-01-15 15:39,2024-01-15,15,Monday,0,0,-387375.73,P2M,WhatsApp Pay,iOS,Success,Tier 1,Not Verified,50,621.82,0.781,0,0,0,1,1.4118,0,0,21884.22,1
TXN0003572,USR00594,MRC0204,Merchant,353.75,2024-01-15 17:00,2024-01-15,17,Monday,0,0,-111696.18,P2M,GPay,Android,Success,Tier 2,Verified,21,1382.06,0.886,0,0,4,0,0.744,0,0,69094.52,0.42
TXN0015255,USR01971,USR00163,User,563.53,2024-01-15 17:37,2024-01-15,17,Monday,0,0,-53256.92,P2P,Paytm,Android,Success,Tier 1,Verified,84,913.24,0.129,0,0,0,0,0.3829,0,0,54280.17,1
TXN0018473,USR00148,MRC0106,Merchant,468.17,2024-01-15 18:14,2024-01-15,18,Monday,0,0,-29934.2,P2M,GPay,iOS,Success,Tier 2,Verified,29,1526.24,0.659,1,0,2,1,0.6933,0,0,61241.4,0.58
TXN0005295,USR00998,MRC0339,Merchant,455.5,2024-01-15 18:19,2024-01-15,18,Monday,0,0,-296237.28,Bill Payment,PhonePe,Web,Success,Tier 3,Verified,24,394.86,0.272,0,0,0,0,0.1536,0,1,58080.23,0.48
TXN0004009,USR01289,MRC0048,Merchant,549.23,2024-01-15 18:22,2024-01-15,18,Monday,0,0,19859.05,P2M,PhonePe,Android,Success,Tier 2,Verified,31,1418.01,0.219,0,0,0,3,0.6127,0,0,5006.58,0.62
TXN0009990,USR01671,MRC0376,Merchant,2121.58,2024-01-15 18:27,2024-01-15,18,Monday,0,0,-393764.7,Subscription,GPay,Android,Success,Tier 1,Verified,46,1385.07,0.99,0,0,1,3,0.5317,0,1,14183.07,0.92
TXN0018041,USR01382,USR01550,User,203.84,2024-01-15 18:56,2024-01-15,18,Monday,0,0,-410904.28,P2P,GPay,Android,Success,Tier 1,Verified,34,472.61,0.48,0,0,0,0,0.5687,0,0,36235.69,0.68
TXN0004466,USR01946,MRC0122,Merchant,568.65,2024-01-15 19:19,2024-01-15,19,Monday,0,0,-42974.92,Recharge,PhonePe,iOS,Success,Tier 3,Verified,19,534.47,0.4,0,0,0,2,0.064,0,0,78644.69,0.38
TXN0010769,USR01010,MRC0312,Merchant,313.56,2024-01-15 19:35,2024-01-15,19,Monday,0,0,-424894.4,P2M,Paytm,Android,Success,Tier 3,Verified,12,423.2,0.64,1,0,3,1,0.2591,0,0,18266.97,0.24
TXN0005713,USR01648,MRC0302,Merchant,171.22,2024-01-15 20:24,2024-01-15,20,Monday,0,0,-424069.68,Bill Payment,GPay,Android,Success,Tier 3,Verified,17,123.48,0.316,0,0,0,0,0.3866,0,1,68133.3,0.34
TXN0007517,USR01001,MRC0144,Merchant,1019.08,2024-01-15 20:55,2024-01-15,20,Monday,0,0,,P2M,BHIM,Android,Success,Tier 1,Verified,58,1275.57,0.849,0,0,0,0,0.2011,0,0,24103.98,1
TXN0015804,USR00592,MRC0375,Merchant,73.86,2024-01-15 20:56,2024-01-15,20,Monday,0,0,18575.78,Recharge,Amazon Pay,iOS,Success,Tier 3,Verified,27,108.63,0.731,0,0,2,0,0.3201,0,0,50217.13,0.54
TXN0018937,USR00138,MRC0150,Merchant,1048.55,2024-01-15 23:07,2024-01-15,23,Monday,0,1,-40575.15,Bill Payment,GPay,Android,Failed,Tier 1,Verified,38,1979.99,0.349,0,0,4,0,0.4704,0,1,65574.35,0.76
TXN0017994,USR01016,USR01527,User,818.1,2024-01-15 23:17,2024-01-15,23,Monday,0,1,-115318.4,P2P,Amazon Pay,Web,Success,Tier 1,Verified,22,658.75,0.12,0,0,0,0,0.2419,0,0,5621.32,0.44
TXN0016991,USR01884,USR00056,User,127.08,2024-01-16 00:09,2024-01-16,0,Tuesday,0,1,-185743.77,P2P,GPay,Web,Failed,Tier 2,Verified,29,228.93,0.962,1,0,1,0,0.4449,0,0,27946.67,0.58
TXN0000410,USR00056,MRC0195,Merchant,274,2024-01-16 00:26,2024-01-16,0,Tuesday,0,1,,P2M,GPay,Android,Success,Tier 3,Verified,18,206.49,0.166,0,0,0,0,0.3269,0,0,20008.47,0.36
TXN0010731,USR01820,MRC0097,Merchant,419.74,2024-01-16 01:52,2024-01-16,1,Tuesday,0,1,-290337.03,P2M,BHIM,iOS,Success,Tier 3,Verified,21,559.37,0.207,0,0,1,0,0.2496,0,0,16837.4,0.42
TXN0013949,USR01808,USR01099,User,311.63,2024-01-16 02:12,2024-01-16,2,Tuesday,0,1,-408470.8,P2P,Paytm,Android,Pending,Tier 2,Verified,32,533.88,0.369,0,0,1,0,0.4163,1,0,20612.93,0.64
TXN0010751,USR01080,MRC0214,Merchant,1270.98,2024-01-16 02:33,2024-01-16,2,Tuesday,0,1,-436229.2,Bill Payment,BHIM,Android,Success,Tier 1,Not Verified,40,1150.32,0.392,0,0,0,3,0.1049,0,1,20886.4,0.8
TXN0007367,USR01702,MRC0225,Merchant,287.41,2024-01-16 03:24,2024-01-16,3,Tuesday,0,1,-433743.33,P2M,GPay,iOS,Success,Tier 3,Verified,15,133.17,0.725,0,0,0,0,1.1582,0,0,21109.41,0.3
TXN0015640,USR01663,MRC0030,Merchant,1156.16,2024-01-16 03:53,2024-01-16,3,Tuesday,0,1,-407456.07,EMI,GPay,Android,Success,Tier 2,Verified,36,891.74,0.521,0,0,0,0,0.2965,0,1,78477.32,0.72
TXN0019686,USR00108,MRC0017,Merchant,854.26,2024-01-16 04:12,2024-01-16,4,Tuesday,0,1,-272173.13,Bill Payment,Amazon Pay,Android,Success,Tier 1,Verified,41,344.93,0.856,0,0,1,1,1.4766,0,1,5602.38,0.82
TXN0011121,USR00046,USR00705,User,641.29,2024-01-16 04:30,2024-01-16,4,Tuesday,0,1,-65665.37,P2P,PhonePe,Android,Success,Tier 1,Verified,60,855.23,0.102,0,0,0,4,0.2502,0,0,13900.47,1
TXN0009436,USR00689,USR01062,User,1342.01,2024-01-16 05:31,2024-01-16,5,Tuesday,0,1,-264847.03,P2P,Paytm,Android,Success,Tier 1,Verified,47,1091.9,0.233,1,0,0,0,0.2291,0,0,32834.59,0.94
TXN0009344,USR00717,USR00302,User,341.69,2024-01-16 06:18,2024-01-16,6,Tuesday,0,0,-175543.82,P2P,GPay,Android,Success,Tier 2,Verified,23,246.18,0.74,0,0,0,0,0.388,0,0,11181.61,0.46
TXN0011205,USR00508,MRC0044,Merchant,163.96,2024-01-16 06:25,2024-01-16,6,Tuesday,0,0,-157511.2,Bill Payment,PhonePe,Android,Success,Tier 3,Verified,7,245.54,0.225,1,0,0,,0.3322,0,1,57670.9,0.14
TXN0001300,USR01817,MRC0399,Merchant,1322.41,2024-01-16 06:39,2024-01-16,6,Tuesday,0,0,,EMI,GPay,Web,Success,Tier 1,Verified,20,1365.48,0.484,0,0,3,0,0.0315,0,1,15187.6,0.4
TXN0013989,USR00838,MRC0085,Merchant,293.39,2024-01-16 07:04,2024-01-16,7,Tuesday,0,0,-93641.88,Subscription,Amazon Pay,iOS,Success,Tier 2,Verified,33,137.22,0.615,0,0,3,3,1.1381,0,1,71772.42,0.66
TXN0003727,USR01846,USR00539,User,238.41,2024-01-16 07:28,2024-01-16,7,Tuesday,0,0,-140537.85,P2P,GPay,iOS,Success,Tier 1,Verified,33,470.72,0.594,0,0,0,0,0.4935,0,0,72501.56,0.66
TXN0014329,USR00840,MRC0035,Merchant,759.59,2024-01-16 07:34,2024-01-16,7,Tuesday,0,0,-60263.2,Bill Payment,GPay,Android,Pending,Tier 2,Verified,28,730.62,0.866,0,0,4,0,0.0397,0,1,61433.03,0.56
TXN0007019,USR01204,MRC0254,Merchant,8198.92,2024-01-16 07:34,2024-01-16,7,Tuesday,0,0,-280994.43,P2M,GPay,Android,Success,Tier 1,Verified,37,1914.24,0.803,0,0,0,0,3.2831,0,0,2369.91,0.74
TXN0011970,USR01327,USR01468,User,482.21,2024-01-16 07:37,2024-01-16,7,Tuesday,0,0,-22740.87,P2P,PhonePe,Android,Success,Tier 3,Verified,16,684.96,0.665,0,0,0,0,0.296,0,0,46530.78,0.32
TXN0017554,USR01922,USR00651,User,1159.68,2024-01-16 07:52,2024-01-16,7,Tuesday,0,0,-271940.37,P2P,GPay,iOS,Success,Tier 2,Verified,27,556.59,0.22,0,0,0,0,1.0835,0,0,42162.54,0.54
TXN0003686,USR00395,USR01087,User,1393.1,2024-01-16 08:22,2024-01-16,8,Tuesday,0,0,-122138.3,P2P,Paytm,Web,Success,Tier 3,Verified,17,407.26,0.498,0,0,1,0,2.4207,0,0,14065.75,0.34
TXN0012568,USR01602,MRC0062,Merchant,256.6,2024-01-16 08:28,2024-01-16,8,Tuesday,0,0,2640.52,P2M,GPay,Android,Success,Tier 1,Verified,55,604.2,0.971,0,1,1,0,0.5753,0,0,47850.93,1
TXN0007309,USR00716,MRC0077,Merchant,4440.62,2024-01-16 09:32,2024-01-16,9,Tuesday,0,0,-158612.57,Subscription,Paytm,Android,Failed,Tier 2,Verified,22,1222.34,0.403,1,0,3,1,2.6329,0,1,50090.97,0.44
TXN0016044,USR00527,MRC0384,Merchant,905.56,2024-01-16 10:23,2024-01-16,10,Tuesday,0,0,-14535.35,Recharge,PhonePe,iOS,Success,Tier 1,Verified,41,1357.34,0.885,0,0,0,0,0.3328,0,0,3180.2,0.82
TXN0017360,USR00674,USR00303,User,668.33,2024-01-16 10:40,2024-01-16,10,Tuesday,0,0,-78450.08,P2P,Amazon Pay,iOS,Success,Tier 1,Verified,67,1055.35,0.204,0,0,0,0,,0,0,60187.2,1
TXN0000415,USR01749,MRC0084,Merchant,921.9,2024-01-16 11:06,2024-01-16,11,Tuesday,0,0,,Bill Payment,GPay,iOS,Success,Tier 3,Verified,17,539.61,0.377,0,0,0,0,0.7085,0,1,16330.28,0.34
TXN0006041,USR00788,MRC0043,Merchant,113.18,2024-01-16 11:29,2024-01-16,11,Tuesday,0,0,-326828.2,Recharge,Paytm,Android,Success,Tier 3,Verified,25,203.75,0.803,0,0,0,0,0.4445,0,0,56658.86,0.5
TXN0019514,USR00634,USR01490,User,761.51,2024-01-16 12:19,2024-01-16,12,Tuesday,0,0,-430769.28,P2P,PhonePe,Android,Success,Tier 2,Verified,39,385.79,0.895,0,0,0,1,0.9739,0,0,73786.21,0.78
TXN0007038,USR00276,USR00799,User,1155.02,2024-01-16 12:30,2024-01-16,12,Tuesday,0,0,-462132.65,P2P,PhonePe,Web,Success,Tier 2,Verified,26,1035.77,0.169,0,0,3,2,0.1151,0,0,40263.44,0.52
TXN0018864,USR00797,MRC0363,Merchant,1058.75,2024-01-16 12:50,2024-01-16,12,Tuesday,0,0,-23055.37,P2M,PhonePe,iOS,Success,Tier 1,Verified,47,575.12,0.741,0,0,3,0,0.8409,0,0,13708.39,0.94
TXN0002897,USR01491,USR01388,User,3732.62,2024-01-16 13:17,2024-01-16,13,Tuesday,0,0,-45170.48,P2P,Amazon Pay,Android,Pending,Tier 1,Verified,43,2143.98,0.977,0,0,0,2,0.741,0,0,41044.9,0.86
TXN0005270,USR01968,MRC0003,Merchant,200.3,2024-01-16 13:39,2024-01-16,13,Tuesday,0,0,-125459.1,EMI,GPay,Android,Success,Tier 2,Verified,32,192.57,0.264,0,0,0,0,0.0401,0,1,60109.09,0.64
TXN0004344,USR00121,USR00939,User,907.61,2024-01-16 13:46,2024-01-16,13,Tuesday,0,0,-42540.18,P2P,PhonePe,Android,Success,Tier 3,Not Verified,16,695.2,0.795,0,0,3,0,0.3055,0,0,29952.24,0.32
TXN0005462,USR00503,MRC0039,Merchant,1356.12,2024-01-16 13:51,2024-01-16,13,Tuesday,0,0,,Bill Payment,Paytm,Android,Success,Tier 2,Verified,14,737.43,0.458,0,0,0,3,0.839,0,1,31692.69,0.28
TXN0014572,USR00948,USR01815,User,1235.53,2024-01-16 13:56,2024-01-16,13,Tuesday,0,0,-327173.9,P2P,Amazon Pay,iOS,Success,Tier 1,Verified,35,1428.14,0.696,0,0,0,1,0.1349,0,0,44591.36,0.7
TXN0009871,USR00809,MRC0263,Merchant,656.25,2024-01-16 14:23,2024-01-16,14,Tuesday,0,0,,Subscription,GPay,iOS,Success,Tier 1,Verified,40,1090.22,0.92,0,0,0,0,0.3981,0,1,72657.35,0.8
TXN0000547,USR00272,MRC0365,Merchant,736.19,2024-01-16 14:44,2024-01-16,14,Tuesday,0,0,-379674.5,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,35,1787.06,0.504,0,0,0,0,0.588,0,1,77234.98,0.7
TXN0014024,USR01353,USR00424,User,538.28,2024-01-16 15:30,2024-01-16,15,Tuesday,0,0,-335607.58,P2P,Amazon Pay,Android,Success,Tier 1,Verified,41,1061.67,0.718,0,0,3,0,0.493,0,0,72906.59,0.82
TXN0016824,USR01405,MRC0169,Merchant,1065.16,2024-01-16 16:04,2024-01-16,16,Tuesday,0,0,-353911.65,P2M,PhonePe,Android,Success,Tier 3,Verified,16,642.44,0.537,1,0,2,0,0.658,1,0,29857.07,0.32
TXN0012109,USR00803,MRC0397,Merchant,514.82,2024-01-16 16:12,2024-01-16,16,Tuesday,0,0,-117027.67,Subscription,GPay,Android,Pending,Tier 2,Verified,39,427.17,0.775,0,1,0,1,0.2052,0,1,46403.79,0.78
TXN0008579,USR00285,MRC0170,Merchant,603.09,2024-01-16 17:15,2024-01-16,17,Tuesday,0,0,-461541.57,P2M,GPay,Android,Success,Tier 1,Verified,36,251.5,0.697,0,0,0,0,1.398,0,0,5583.51,0.72
TXN0014605,USR00539,MRC0376,Merchant,401.95,2024-01-16 17:24,2024-01-16,17,Tuesday,0,0,-103922.6,EMI,PhonePe,iOS,Success,Tier 3,Verified,15,530.28,0.298,0,0,0,1,0.242,0,1,40742.24,0.3
TXN0008960,USR01270,USR01881,User,385.2,2024-01-16 18:24,2024-01-16,18,Tuesday,0,0,-255307.57,P2P,GPay,Android,Success,Tier 3,Verified,23,411.12,0.367,0,0,0,0,0.063,0,0,59328.31,0.46
TXN0013037,USR00171,MRC0331,Merchant,628.7,2024-01-16 19:17,2024-01-16,19,Tuesday,0,0,-61595.07,Bill Payment,GPay,iOS,Success,Tier 2,Verified,46,644.57,0.206,0,0,0,2,0.0246,0,1,78088.18,0.92
TXN0019129,USR00144,USR00532,User,709.75,2024-01-16 19:56,2024-01-16,19,Tuesday,0,0,-20021.17,P2P,BHIM,Android,Success,Tier 1,Verified,36,1734.8,0.461,0,0,1,0,0.5909,0,0,22304.71,0.72
TXN0015962,USR01061,MRC0036,Merchant,203.88,2024-01-16 21:47,2024-01-16,21,Tuesday,0,0,-210201.07,Bill Payment,GPay,Android,Failed,Tier 2,Verified,36,774.98,0.373,0,0,0,0,0.7369,0,1,66406.82,0.72
TXN0009633,USR00596,MRC0215,Merchant,502.62,2024-01-16 22:04,2024-01-16,22,Tuesday,0,1,-319767.9,Recharge,GPay,iOS,Success,Tier 2,Verified,29,247.25,0.547,0,0,0,0,1.0328,0,0,5511.65,0.58
TXN0010617,USR00946,MRC0014,Merchant,862.82,2024-01-16 22:49,2024-01-16,22,Tuesday,0,1,-407231.65,P2M,PhonePe,Android,Success,Tier 2,Verified,33,474.13,0.5,0,1,0,0,0.8198,0,0,59097.75,0.66
TXN0004455,USR00402,MRC0096,Merchant,257,2024-01-16 23:11,2024-01-16,23,Tuesday,0,1,-199341.88,P2M,Paytm,Android,Success,Tier 2,Verified,26,234.67,0.309,0,0,2,0,0.0952,0,0,64466.35,0.52
TXN0010243,USR01651,MRC0118,Merchant,183.21,2024-01-16 23:18,2024-01-16,23,Tuesday,0,1,-211432.05,Recharge,BHIM,Web,Success,Tier 2,Verified,17,325.6,0.437,0,0,0,0,0.4373,0,0,17967.79,0.34
TXN0010239,USR00771,USR01123,User,1201.11,2024-01-16 23:36,2024-01-16,23,Tuesday,0,1,-449795.37,P2P,PhonePe,iOS,Success,Tier 2,Verified,30,553.56,0.719,0,0,0,0,1.1698,0,0,59694.97,0.6
TXN0019981,USR00610,MRC0057,Merchant,256.16,2024-01-16 23:56,2024-01-16,23,Tuesday,0,1,-305206.02,P2M,GPay,Android,Success,Tier 3,Not Verified,12,261.41,0.412,0,0,0,0,0.0201,0,0,65426.84,0.24
TXN0008499,USR00347,MRC0014,Merchant,519.64,2024-01-17 00:21,2024-01-17,0,Wednesday,0,1,-194747.63,P2M,WhatsApp Pay,Web,Success,Tier 2,Verified,39,349.18,1,0,0,0,0,0.4882,0,0,10545.24,0.78
TXN0012414,USR01049,MRC0277,Merchant,979.86,2024-01-17 01:56,2024-01-17,1,Wednesday,0,1,-212057.48,Recharge,GPay,Android,Success,Tier 3,Verified,20,497.99,0.119,0,0,0,1,0.9676,0,0,75698.28,0.4
TXN0005929,USR01614,USR01434,User,304.67,2024-01-17 02:59,2024-01-17,2,Wednesday,0,1,-39220.4,P2P,PhonePe,Android,Success,Tier 2,Verified,33,382.95,0.303,0,0,0,0,0.2044,0,0,24248.88,0.66
TXN0008167,USR01946,MRC0169,Merchant,157.28,2024-01-17 03:04,2024-01-17,3,Wednesday,0,1,1905.27,Bill Payment,Paytm,Android,Failed,Tier 3,Verified,19,534.47,0.4,0,0,0,0,0.7057,0,1,62605.08,0.38
TXN0011699,USR00256,MRC0059,Merchant,2439.11,2024-01-17 03:31,2024-01-17,3,Wednesday,0,1,-355559.93,Bill Payment,PhonePe,Android,Success,Tier 1,Verified,46,2062.67,0.561,0,0,1,0,0.1825,0,1,41005.37,0.92
TXN0000282,USR01627,MRC0207,Merchant,1575.26,2024-01-17 03:39,2024-01-17,3,Wednesday,0,1,,Recharge,GPay,Android,Success,Tier 1,Not Verified,21,1558.19,0.273,0,0,2,1,0.011,0,0,56757.18,0.42
TXN0002698,USR00548,USR01821,User,4364.82,2024-01-17 04:10,2024-01-17,4,Wednesday,0,1,,P2P,PhonePe,Android,Success,Tier 1,Verified,61,2012.31,0.579,0,0,2,4,1.1691,0,0,2404.42,1
TXN0003949,USR01828,MRC0150,Merchant,1710.06,2024-01-17 04:21,2024-01-17,4,Wednesday,0,1,-419963.15,Bill Payment,Paytm,Android,Success,Tier 2,Verified,23,384.55,0.731,0,0,0,0,3.4469,0,1,28110.27,0.46
TXN0002894,USR01639,MRC0083,Merchant,254.77,2024-01-17 04:51,2024-01-17,4,Wednesday,0,1,,P2M,GPay,Web,Success,Tier 2,Verified,35,330.99,0.928,0,0,0,0,0.2303,0,0,25867.27,0.7
TXN0010419,USR00481,MRC0152,Merchant,637.38,2024-01-17 05:12,2024-01-17,5,Wednesday,0,1,-271977.88,P2M,PhonePe,Android,Success,Tier 1,Verified,48,1064.61,0.628,0,0,0,0,0.4013,0,0,17806.82,0.96
TXN0009639,USR00609,MRC0049,Merchant,119.18,2024-01-17 05:15,2024-01-17,5,Wednesday,0,1,-142994.6,Subscription,Paytm,iOS,Success,Tier 3,Verified,21,346.92,0.321,0,0,0,0,,0,1,57897.62,0.42
TXN0012576,USR00097,USR01626,User,372.78,2024-01-17 06:16,2024-01-17,6,Wednesday,0,0,-168320.57,P2P,PhonePe,Android,Success,Tier 2,Verified,15,525.03,0.747,1,0,0,0,0.29,0,0,10588.46,0.3
TXN0012253,USR01152,MRC0067,Merchant,2040.99,2024-01-17 06:24,2024-01-17,6,Wednesday,0,0,-95402.1,P2M,Paytm,iOS,Success,Tier 1,Verified,29,907.49,0.694,0,0,1,4,1.249,0,0,2752.7,0.58
TXN0001517,USR00963,USR01777,User,1214.21,2024-01-17 06:30,2024-01-17,6,Wednesday,0,0,,P2P,GPay,Android,Success,Tier 2,Verified,33,630,0.325,0,0,3,0,0.9273,0,0,49965.77,0.66
TXN0017923,USR00531,MRC0287,Merchant,712.64,2024-01-17 06:34,2024-01-17,6,Wednesday,0,0,-80050.7,Recharge,Paytm,Android,Success,Tier 3,Verified,13,138.27,0.221,0,0,0,,4.154,0,0,30756.37,0.26
TXN0015513,USR01813,MRC0324,Merchant,524.48,2024-01-17 07:28,2024-01-17,7,Wednesday,0,0,-449562.22,P2M,Paytm,Android,Success,Tier 2,Verified,25,706.53,0.739,0,0,0,0,0.2577,0,0,6806.31,0.5
TXN0002177,USR00050,MRC0259,Merchant,532.66,2024-01-17 07:46,2024-01-17,7,Wednesday,0,0,,Bill Payment,GPay,Web,Success,Tier 1,Verified,49,560.87,0.172,0,0,0,0,0.0503,0,1,60467.67,0.98
TXN0005048,USR00877,MRC0021,Merchant,682.4,2024-01-17 08:51,2024-01-17,8,Wednesday,0,0,-152759.4,P2M,GPay,iOS,Success,Tier 3,Verified,13,504.26,0.447,0,0,0,0,0.3533,0,0,41891.56,0.26
TXN0017391,USR01647,MRC0363,Merchant,1109.02,2024-01-17 09:11,2024-01-17,9,Wednesday,0,0,-233605.45,Recharge,GPay,iOS,Success,Tier 1,Verified,54,680.26,0.809,0,0,0,0,0.6303,0,0,64411.52,1
TXN0014120,USR00603,MRC0380,Merchant,142.56,2024-01-17 09:36,2024-01-17,9,Wednesday,0,0,-485491.67,Bill Payment,PhonePe,Android,Success,Tier 2,Verified,24,323.7,0.207,0,0,3,0,0.5596,0,1,3102.5,0.48
TXN0007933,USR01484,MRC0010,Merchant,3539.77,2024-01-17 09:41,2024-01-17,9,Wednesday,0,0,-411624.05,Bill Payment,PhonePe,iOS,Success,Tier 2,Verified,25,915.97,0.42,0,0,4,0,2.8645,1,1,25627.96,0.5
TXN0017774,USR00499,MRC0023,Merchant,369.93,2024-01-17 11:13,2024-01-17,11,Wednesday,0,0,-108550.15,P2M,Paytm,Android,Success,Tier 2,Verified,19,450.71,0.222,0,0,3,0,0.1792,0,0,60998.18,0.38
TXN0009041,USR01333,MRC0200,Merchant,255.15,2024-01-17 12:00,2024-01-17,12,Wednesday,0,0,-483862.33,P2M,GPay,iOS,Success,Tier 2,Not Verified,26,384.8,0.741,0,0,1,0,0.3369,0,0,9380.24,0.52
TXN0007954,USR01679,USR01823,User,335.22,2024-01-17 12:47,2024-01-17,12,Wednesday,0,0,-356479.98,P2P,GPay,Android,Failed,Tier 2,Verified,31,770.24,0.957,0,0,2,0,0.5648,0,0,4953.62,0.62
TXN0012946,USR01968,USR00561,User,75.04,2024-01-17 13:14,2024-01-17,13,Wednesday,0,0,-207622,P2P,Paytm,Android,Success,Tier 2,Verified,32,192.57,0.264,0,0,1,0,0.6103,0,0,56810.58,0.64
